mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.04005570337176323,0.007636503782123327,0.05786397308111191,239,0.0009984545
0.0,0.0,0.0,0,0.0022286782
0.06101112812757492,0.016831068322062492,0.10872229933738708,264,0.0032689914
0.07651589065790176,0.0472119115293026,0.20729990303516388,894,0.0076577133
0.06573659926652908,0.02963067963719368,0.1365898698568344,200,0.0032292348
0.04029163718223572,0.008702192455530167,0.06190938130021095,264,0.001070356
0.08285528421401978,0.07086722552776337,0.2536162734031677,204,0.002678477
0.06323827058076859,0.02426060289144516,0.11872901767492294,107,0.002126755
0.04821521416306496,0.01627386547625065,0.10458384454250336,504,0.0016169517
0.08130428194999695,0.030399534851312637,0.16977989673614502,360,0.0049735084
0.040957238525152206,0.007049288135021925,0.06488779932260513,193,0.00065757777
0.0,0.0,0.0,0,0.0026382268
0.08993490040302277,0.05180487036705017,0.2633906602859497,458,0.0045986404
0.06058177351951599,0.015237406827509403,0.10446382313966751,364,0.0039993455
0.0402756966650486,0.006722115445882082,0.05875628814101219,260,0.0005942682
0.11841832101345062,0.05186701938509941,0.2281719148159027,545,0.008349581
0.13502679765224457,0.01957322470843792,0.16564984619617462,87,0.0018353184
0.07054079324007034,0.029449785128235817,0.15282580256462097,320,0.0070244693
0.0477340966463089,0.010225456207990646,0.08377718925476074,328,0.00062741624
0.08072512596845627,0.015151378698647022,0.11926398426294327,162,0.0021519994
0.04673771932721138,0.013458840548992157,0.08865181356668472,194,0.002020736
0.06383462995290756,0.018565259873867035,0.11558540165424347,200,0.0030333279
0.04389386624097824,0.01248752698302269,0.07165705412626266,240,0.0033839534
0.03589567542076111,0.006457076873630285,0.058322638273239136,171,0.00084447727
0.04778498411178589,0.013638263568282127,0.08246669918298721,194,0.0011361869
0.1195703074336052,0.042948950082063675,0.20156539976596832,307,0.0049314545
0.035735245794057846,0.008091132156550884,0.06275036185979843,312,0.0016883574
0.04314348101615906,0.011515888385474682,0.07721301913261414,136,0.0020970497
0.06320755928754807,0.015410526655614376,0.11275216937065125,300,0.0026259944
0.04372191056609154,0.008031042292714119,0.06610046327114105,227,0.0011513317
0.07907456904649734,0.01446857675909996,0.11421715468168259,128,0.0013849995
0.04915918409824371,0.00973975658416748,0.07706794887781143,236,0.0010302205
0.03758876025676727,0.006505203433334827,0.056245025247335434,316,0.001056865
0.08256752789020538,0.02236947976052761,0.12918630242347717,263,0.0038352008
0.07015608251094818,0.02447526343166828,0.12137231975793839,519,0.005650507
0.049154315143823624,0.0160960853099823,0.0888834074139595,436,0.002799785
0.05166236683726311,0.010840327478945255,0.07437775284051895,155,0.00076125556
0.05015825107693672,0.022760828956961632,0.09458839893341064,144,0.003617769
0.05771859362721443,0.017905855551362038,0.12816783785820007,492,0.0032457192
0.08720354735851288,0.029002714902162552,0.15356844663619995,204,0.0034316739
0.050621021538972855,0.009468202479183674,0.07264693081378937,186,0.0011113086
0.0696091279387474,0.02463814616203308,0.12428592145442963,371,0.0037158057
0.09804170578718185,0.024092257022857666,0.15035457909107208,200,0.0039948476
0.05335851013660431,0.01061092410236597,0.08431941270828247,176,0.0010998755
0.03668513894081116,0.0060568093322217464,0.06104850023984909,412,0.0009771012
0.09638771414756775,0.01900479942560196,0.14882846176624298,155,0.0031148368
0.05610517039895058,0.01444726437330246,0.10060179978609085,311,0.0016579792
0.08461946249008179,0.038999270647764206,0.19826725125312805,195,0.0024396263
0.07788725197315216,0.03087279573082924,0.14017975330352783,176,0.004256187
0.04658779874444008,0.014489825814962387,0.08322286605834961,227,0.0015305687
0.03824698552489281,0.008380540646612644,0.06730156391859055,356,0.00095185876
0.04632004722952843,0.008307769894599915,0.07232597470283508,236,0.00074982864
0.06268873065710068,0.02124209515750408,0.10663578659296036,304,0.0037694087
0.03980367258191109,0.016468821093440056,0.08194351941347122,383,0.002632472
0.07488617300987244,0.024232862517237663,0.11808978021144867,152,0.0026799415
0.059527575969696045,0.01891988143324852,0.09427733719348907,224,0.002531588
0.07608095556497574,0.03734927996993065,0.16186444461345673,232,0.0032335785
0.1715984046459198,0.024862507358193398,0.21895276010036469,171,0.0056521543
0.034323275089263916,0.006449712440371513,0.050969090312719345,96,0.0016123317
0.03914238139986992,0.010215604677796364,0.07132748514413834,288,0.0012038694
0.048225823789834976,0.009600200690329075,0.0719422698020935,304,0.0038325388
