mean_boundary_uncertainty,std_boundary_uncertainty,max_boundary_uncertainty,boundary_length,total_uncertainty
0.041499536484479904,0.009135491214692593,0.06084354594349861,320,0.0032578767
0.03803106024861336,0.0076522971503436565,0.06103686988353729,164,0.002719463
0.03165917471051216,0.005480033345520496,0.04481997340917587,200,0.0028778864
0.040477827191352844,0.015992943197488785,0.08004257082939148,367,0.0050838324
0.0614079125225544,0.012583072297275066,0.09914743900299072,285,0.005818033
0.06353335082530975,0.009786684066057205,0.08314897119998932,160,0.004288334
0.02769334614276886,0.0038095705676823854,0.03824889287352562,148,0.0023397068
0.07805714011192322,0.02490900084376335,0.1342054307460785,144,0.004540834
0.0,0.0,0.0,0,0.004775555
0.04015152156352997,0.007225512992590666,0.05819986015558243,175,0.0015844476
0.051454104483127594,0.0236189141869545,0.11927194148302078,400,0.0059787356
0.04008046165108681,0.00694345124065876,0.05723270773887634,298,0.0016820228
0.042463041841983795,0.011866235174238682,0.0814664363861084,376,0.0047393143
0.030744167044758797,0.006386579945683479,0.04966728389263153,520,0.004420525
0.04227738827466965,0.013668898493051529,0.08364224433898926,353,0.0038243132
0.034764666110277176,0.005772756412625313,0.049738701432943344,147,0.001891637
0.041209496557712555,0.013326598331332207,0.07535742968320847,112,0.0044874456
0.04565535858273506,0.011752988211810589,0.08138368278741837,495,0.005459111
0.03611978143453598,0.009037096984684467,0.060487277805805206,256,0.004522075
0.04898649454116821,0.009893841110169888,0.0823802649974823,208,0.0011620166
